lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
# Adaptation terminated
# Step size = 0.132926
# Elements of inverse mass matrix:
# 0.397239, 0.0158476, -0.0184816, -0.0124651
# 0.0158476, 0.0154179, -0.0434277, 0.00552843
# -0.0184816, -0.0434277, 1.14286, -0.0211633
# -0.0124651, 0.00552843, -0.0211633, 0.05652
-62.695556,0.99853556,0.13292588,4,31,0,65.329985,0.43451157,1.3699042,0.28224584,-2.6696672,0.069275279,-0.23459088,-0.20775017,-3.2138623,-0.34200851,-0.043743125,-0.52210497,-1.2748637,-0.0072098722,-4.8620182,-1.1676129,-0.087382696,-2.7203768,-0.21546172,-4.8428092,-0.28458577,-0.055839098,-0.13493838,0.0053730785,-0.041412444,-0.042160632,-0.62924608,-1.9692459,-0.22650583,-1.308784,-0.58680311,-0.0094964973,-3.2916987,-0.31060302,-0.2411024,-0.28868194,-1.3184575,-0.24704559,-1.5745937,-0.010285167,-0.29357342,-2.5659979,-2.4045505,-0.88932866,-0.59491636,-1.7352919,-1.041489,-0.14436354,-0.62619059,-0.16994623,-0.88632671,-0.75444427,-0.039690689,-2.8658245,-0.52780957,-0.040308213
-63.08177,0.99738133,0.13292588,4,31,0,64.967124,0.42944944,1.357268,0.28238119,-3.1935146,0.041027421,-0.22875295,-0.20119505,-3.2408379,-0.34131977,-0.029106842,-0.5190193,-1.295269,0.0076298455,-4.4739752,-1.1633403,-0.061920723,-2.8690687,-0.21744648,-4.714328,-0.2687836,-0.030224834,-0.13439699,0.015456522,-0.012297076,-0.013522607,-0.59176614,-1.9732513,-0.22715748,-1.3169803,-0.5842626,0.0065825237,-3.4793609,-0.3007038,-0.24119731,-0.28997081,-1.3226414,-0.23806115,-1.6025177,0.0068236919,-0.29612703,-2.4719145,-2.3804172,-0.87839938,-0.60344218,-1.7635329,-1.0561443,-0.13485481,-0.63220042,-0.14184789,-0.89602379,-0.75965709,-0.025399902,-2.9116537,-0.51880994,-0.031506595
-65.131999,0.9950034,0.13292588,4,31,0,67.527919,0.52864128,1.2659167,0.27785482,-3.3275975,0.035879201,-0.21172712,-0.17865994,-3.7180729,-0.34546799,0.047452174,-0.54929967,-1.4437875,0.11827768,-5.9422999,-1.2946084,0.0064494948,-3.1740896,-0.20273773,-5.4765889,-0.25609394,0.056481617,-0.10181264,0.15009037,0.10072803,0.0954931,-0.15546233,-2.2202982,-0.21388674,-1.4646808,-0.62280615,0.11787789,-3.8199871,-0.29394729,-0.22963625,-0.28722307,-1.4726396,-0.22409285,-1.7997144,0.13611285,-0.29527406,-1.3581675,-2.7153695,-0.96360167,-0.65057818,-1.9696129,-1.1705336,-0.097888345,-0.68079495,0.10388818,-0.98476101,-0.82743193,0.053539112,-3.3002865,-0.54995931,0.039087854
-65.626694,0.99933179,0.13292588,5,31,0,66.862207,0.41738212,1.5382128,0.26334843,-2.4474108,0.086517308,-0.36429019,-0.34541719,-2.703865,-0.43940019,-0.25188995,-0.5853913,-1.172405,-0.24405123,-3.7022122,-1.1009423,-0.29587488,-2.3498939,-0.33778218,-3.8567499,-0.41611336,-0.28210703,-0.28287793,-0.24169069,-0.29134324,-0.28888522,-0.83811604,-1.7328932,-0.34778453,-1.2077859,-0.6374444,-0.24774125,-2.8380431,-0.42834216,-0.35997154,-0.39469603,-1.2173412,-0.37692297,-1.4095068,-0.26034731,-0.39651834,-2.094423,-2.0732709,-0.88610559,-0.62981154,-1.5418799,-0.98682543,-0.30390917,-0.65909799,-0.45203657,-0.86586625,-0.76336552,-0.24971975,-2.4381802,-0.59614129,-0.23805892
-61.290963,0.99979959,0.13292588,4,15,0,66.170696,0.4321973,1.4349724,0.2504811,-2.8235599,0.059394127,-0.33713463,-0.31250172,-3.0392498,-0.43532287,-0.15512552,-0.59909894,-1.286262,-0.10880108,-4.2073364,-1.1844367,-0.19666731,-2.6552911,-0.31990688,-4.371911,-0.38238146,-0.16310114,-0.2456573,-0.084329255,-0.13945641,-0.1419993,-0.32708871,-1.9103687,-0.32994309,-1.3147201,-0.65801255,-0.11014176,-3.2043432,-0.40641833,-0.34329195,-0.38676154,-1.3226448,-0.34830061,-1.5602124,-0.10126657,-0.39124792,-0.95688812,-2.2908697,-0.93168337,-0.66591072,-1.7063393,-1.0730497,-0.25372476,-0.69432064,-0.15153292,-0.93133094,-0.81093631,-0.15094524,-2.735811,-0.60391236,-0.15362586
-61.048695,0.99613829,0.13292588,4,31,0,62.203658,0.49294436,1.3919515,0.25550687,-2.7676923,0.062806776,-0.30890462,-0.28229019,-3.2063958,-0.41445957,-0.10853309,-0.58926141,-1.3188868,-0.053599155,-4.7744782,-1.2181967,-0.15601515,-2.7198041,-0.29155672,-4.6474186,-0.35880401,-0.11620651,-0.21106999,-0.022873698,-0.086639393,-0.089980855,-0.25394895,-1.9849597,-0.30271417,-1.3483732,-0.65030651,-0.055982754,-3.280752,-0.38263167,-0.31644757,-0.36318015,-1.3590043,-0.32381002,-1.6121424,-0.043619702,-0.36840299,-0.926048,-2.4127732,-0.94746662,-0.66101204,-1.7563694,-1.0940259,-0.21962055,-0.68922611,-0.080355856,-0.94221836,-0.81430851,-0.10303731,-2.8592477,-0.59734293,-0.10721242
-61.060133,0.99753524,0.13292588,5,31,0,62.282539,0.43261694,1.4014717,0.26662221,-3.0095051,0.049316078,-0.28597715,-0.26022441,-3.1137671,-0.39012548,-0.098241134,-0.55893178,-1.2835119,-0.057681268,-4.2867568,-1.1673413,-0.13471395,-2.7432352,-0.27198597,-4.491993,-0.32796804,-0.10276324,-0.19441793,-0.041815412,-0.082512258,-0.084343381,-0.43357144,-1.9272441,-0.28173225,-1.3079867,-0.62031627,-0.058886533,-3.3192734,-0.35563678,-0.2952333,-0.34079966,-1.3146409,-0.29610425,-1.5713456,-0.05443033,-0.34607898,-1.4689258,-2.3162706,-0.90111715,-0.63397678,-1.7230837,-1.0595861,-0.19858316,-0.66216869,-0.1486423,-0.91008288,-0.78293938,-0.09436477,-2.801151,-0.56114677,-0.098636464
-61.501362,0.99854608,0.13292588,5,31,0,61.938701,0.49513724,1.4476324,0.26223828,-2.7198268,0.065886166,-0.31675935,-0.29321369,-2.9837518,-0.41079021,-0.15184356,-0.57261776,-1.2451916,-0.11765721,-4.2334053,-1.1542301,-0.19660673,-2.5646101,-0.2980581,-4.2491317,-0.36603899,-0.16706275,-0.22768082,-0.10059804,-0.15374511,-0.15458133,-0.51026863,-1.8598033,-0.30873378,-1.2730006,-0.62869114,-0.12125282,-3.1008478,-0.3849552,-0.32125766,-0.36326288,-1.2831249,-0.33203886,-1.5167737,-0.12001545,-0.36762437,-1.4960715,-2.2494966,-0.90550074,-0.63609629,-1.6499643,-1.0372263,-0.23965946,-0.66267583,-0.2275006,-0.8969311,-0.77904506,-0.14729918,-2.6699925,-0.58218573,-0.14607832
-61.970462,0.99268753,0.13292588,4,31,0,64.728529,0.52857965,1.4360032,0.24332705,-3.0795786,0.045978626,-0.35372578,-0.32891857,-3.0599508,-0.45340984,-0.16739327,-0.6146135,-1.3046787,-0.11782664,-4.1864856,-1.1990476,-0.20750645,-2.6896908,-0.34099676,-4.2733833,-0.39652439,-0.17112738,-0.26595222,-0.091136669,-0.14336869,-0.14651743,-0.26976854,-1.912517,-0.35079235,-1.3248963,-0.67121999,-0.1198436,-3.2428714,-0.42009798,-0.36311492,-0.4068099,-1.3328786,-0.36724565,-1.5819123,-0.1084085,-0.41226988,-0.7610283,-2.2926737,-0.94446066,-0.68665191,-1.7135059,-1.0927565,-0.27057801,-0.71137546,-0.13440772,-0.94882527,-0.82761233,-0.16235584,-2.7499871,-0.62053755,-0.16796366
-62.805379,0.99605567,0.13292588,4,31,0,63.942211,0.5029023,1.453498,0.23273787,-3.0945164,0.045296911,-0.38397541,-0.35968425,-3.0196715,-0.48131594,-0.19968731,-0.63894753,-1.3122481,-0.14810099,-4.0692851,-1.2080966,-0.23907802,-2.6748167,-0.37098879,-4.210393,-0.4255801,-0.20260342,-0.29741796,-0.1194026,-0.17312612,-0.17662072,-0.24074203,-1.9062957,-0.38059883,-1.3328421,-0.69461983,-0.14969815,-3.2213263,-0.44921651,-0.39283451,-0.43554599,-1.3402547,-0.39634592,-1.5822555,-0.13640026,-0.44072211,-0.61016971,-2.2722672,-0.96015268,-0.70867955,-1.7142299,-1.1050499,-0.3020918,-0.73339355,-0.14432536,-0.96490057,-0.84670529,-0.19479655,-2.7230745,-0.64393578,-0.20060736
