lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
# Adaptation terminated
# Step size = 0.075327
# Elements of inverse mass matrix:
# 0.492667, -0.0120784, 0.0369453, 4.62277e-05
# -0.0120784, 0.0255881, -0.0713202, 0.00302951
# 0.0369453, -0.0713202, 1.22998, -8.42079e-05
# 4.62277e-05, 0.00302951, -8.42079e-05, 0.058861
-32.522909,0.99913379,0.075326986,5,47,0,34.618793,0.29483043,1.1355611,0.33695142,-2.6192213,0.072859576,0.20979966,0.34527922,0.31850717,-1.9364874,-1.8366122,-0.7277378,0.014436246,-0.13054245,-2.0898249,0.32530375,-1.8576513,-0.19538812,0.35126156,-1.214242,-0.38657062,-3.3683062,0.34943824,-1.3166634,-0.74457709,0.060129302,-0.0070396845,0.1879597,0.10812254,-1.3321046,-1.957888,0.29509086,-0.6830614,0.088911653,0.32390221,0.088748848,-1.5748501,-0.41453729,0.25316034,-0.70462834,0.34662027,0.36298504,0.29463867,-0.0016709066,0.18775771,-0.93339351,0.36489672,0.28540707,0.16750432,-0.76386868,0.1842174,0.3192891,0.3335659,0.30426547,0.24931284,-0.32835575
-33.046937,0.99937161,0.075326986,6,63,0,35.285309,0.74394565,1.1953199,0.32614741,-3.000491,0.049762628,0.13118022,0.25015645,0.21913821,-1.8042862,-1.7132324,-0.71551603,-0.043688577,-0.17522056,-1.9485706,0.24037434,-1.7306577,-0.22698343,0.24824931,-1.1691297,-0.41287885,-3.0959185,0.24705052,-1.253379,-0.7161145,0.028706416,-0.068001482,0.10532964,0.047532741,-1.2595133,-1.8588692,0.19865595,-0.64099928,0.0040276675,0.24700655,0.040529375,-1.4672147,-0.42584597,0.18202144,-0.67456173,0.23360556,0.25836079,0.21527494,-0.050785441,0.12345651,-0.87890176,0.26187765,0.19481179,0.1082034,-0.74967258,0.10409291,0.24611728,0.25786269,0.19210369,0.16505472,-0.33619491
-33.567507,0.99976132,0.075326986,6,63,0,34.422839,0.23291608,1.1227806,0.35061858,-2.806958,0.060388414,0.26538612,0.30967196,0.36485145,-1.9480711,-1.8438055,-0.69231647,0.068917576,-0.072828013,-2.1119386,0.36869496,-1.8562578,-0.14837115,0.38681277,-1.1765423,-0.33397294,-3.492669,0.38643741,-1.2935398,-0.70364695,-0.25558296,0.053287159,0.24849725,0.15957425,-1.2846739,-1.9603104,0.19504212,-0.64377739,0.14773999,0.36561474,0.14057243,-1.5649487,-0.37018866,0.30235716,-0.67435018,0.35298286,0.39013175,0.19148176,0.059377197,0.23853959,-0.91045854,0.38671279,0.33392024,0.22292039,-0.72947632,0.23664614,0.36247806,0.37155723,0.35557559,0.30557869,-0.28264595
-32.287394,0.99996538,0.075326986,5,31,0,34.508902,0.29552061,1.1475547,0.33962975,-2.8864656,0.05577299,0.2095567,0.30680193,0.31079217,-1.9069915,-1.8073256,-0.70789303,0.020267449,-0.11767579,-2.0618586,0.31605917,-1.8219399,-0.1867339,0.33656994,-1.1739006,-0.3670284,-3.4029993,0.3351794,-1.2857741,-0.71863365,-0.040003213,0.0038029731,0.19210788,0.10818248,-1.2784816,-1.9275169,0.23807294,-0.65936924,0.093300327,0.31428137,0.091776706,-1.5371942,-0.39843245,0.248817,-0.68699883,0.3227676,0.34529709,0.23775535,0.0078853194,0.18629042,-0.91219133,0.3452537,0.27911457,0.16864173,-0.74288965,0.18288268,0.31127751,0.32293996,0.29742887,0.24685265,-0.31535949
-32.259528,0.99994389,0.075326986,6,63,0,33.025925,0.72596168,1.1476805,0.33858864,-2.5795327,0.075809425,0.2061091,0.32163372,0.29648924,-1.8576182,-1.76289,-0.71189952,0.015234704,-0.13469746,-2.0059222,0.32660951,-1.7950836,-0.17924292,0.33341334,-1.2325534,-0.39749103,-3.0450285,0.33387532,-1.2963239,-0.71703076,-0.013509426,-0.020197533,0.16986935,0.12201198,-1.3466769,-1.9364372,0.24532107,-0.6265408,0.060105987,0.33915406,0.11402588,-1.5192751,-0.39972015,0.26908233,-0.65688662,0.30114645,0.34626818,0.26848858,0.0041090227,0.20500051,-0.87475208,0.34771978,0.27821841,0.18568003,-0.75046328,0.17912049,0.33506891,0.34719394,0.2658304,0.24303919,-0.2969807
-33.392066,0.99923102,0.075326986,6,63,0,34.985723,0.38519361,1.2703783,0.32612845,-3.0491505,0.047399171,0.067715023,0.078744904,0.12388262,-1.6473481,-1.5647226,-0.66221378,-0.073628853,-0.18702994,-1.7747548,0.13114285,-1.5747709,-0.23609799,0.14091308,-1.0428802,-0.38737402,-2.9636393,0.14346668,-1.136703,-0.66987072,-0.23599469,-0.090668404,0.050420254,-0.0022309458,-1.1254804,-1.6702381,0.0054830675,-0.6190677,-0.021410608,0.13705584,-0.01392585,-1.3352131,-0.40865308,0.10024374,-0.64140299,0.099605258,0.14880435,0.0089687946,-0.087576619,0.056901555,-0.82538762,0.14023749,0.11674128,0.040570269,-0.69092936,0.051751856,0.13024606,0.13384581,0.11901925,0.09231759,-0.34058141
-34.129821,0.99890713,0.075326986,6,63,0,35.753944,0.67186307,1.0213098,0.35157257,-2.6571944,0.070144744,0.3411594,0.57207891,0.49169641,-2.2468054,-2.1337735,-0.83214017,0.088690211,-0.09387397,-2.4190497,0.51404111,-2.1887798,-0.16712413,0.53645699,-1.4840591,-0.42178842,-3.4053357,0.53179808,-1.5681655,-0.84004129,0.20230828,0.059388089,0.31088552,0.21136063,-1.6392285,-2.3535122,0.50654527,-0.73593623,0.16342498,0.51655883,0.20081507,-1.8430906,-0.43826433,0.40959121,-0.77276151,0.54805701,0.55559028,0.52310231,0.077318365,0.32112741,-1.0451136,0.56615743,0.43983057,0.29864212,-0.880181,0.30052425,0.51760808,0.54042563,0.45006347,0.3931932,-0.31957795
-31.694644,0.99973471,0.075326986,5,31,0,35.446628,0.5386373,1.1882998,0.32606086,-2.9619833,0.051716245,0.13622058,0.26223008,0.22942696,-1.8255661,-1.7333196,-0.71876757,-0.040645832,-0.17404092,-1.9686361,0.24309654,-1.7548561,-0.22932046,0.25875688,-1.1658721,-0.40851413,-3.1911588,0.25800477,-1.262483,-0.72560143,0.050704697,-0.061465838,0.11457725,0.046534104,-1.2649908,-1.8665643,0.21905417,-0.66045421,0.016395813,0.2476509,0.036966543,-1.4791851,-0.4274207,0.18252772,-0.68718127,0.25116633,0.27362061,0.22835434,-0.052859868,0.12312826,-0.89510882,0.27466406,0.20379509,0.10437426,-0.75282189,0.11170368,0.24411871,0.25663343,0.20823028,0.17043217,-0.34639833
-31.792941,0.99995914,0.075326986,6,63,0,32.437904,0.55652586,1.1796693,0.34559756,-2.5327069,0.079443685,0.19989357,0.19923162,0.26221418,-1.7523845,-1.6613172,-0.65365484,0.029570518,-0.11288471,-1.8918514,0.28421336,-1.6940407,-0.15463122,0.28995094,-1.1286317,-0.35304366,-3.0157474,0.29540924,-1.206439,-0.66618781,-0.34932025,-0.0025075231,0.16811051,0.1251749,-1.2439944,-1.8056629,0.074796304,-0.59302587,0.077728794,0.29981128,0.1147267,-1.4192844,-0.36032771,0.25261945,-0.61282179,0.21904599,0.30314245,0.089935584,0.011669915,0.19881416,-0.82150194,0.29092948,0.26330335,0.17608189,-0.68955411,0.18230943,0.28844633,0.29260796,0.24937162,0.22975475,-0.27364547
-32.323904,0.99968871,0.075326986,5,31,0,32.840099,0.62240607,1.2160293,0.34190043,-2.5362329,0.079164055,0.15587698,0.12986469,0.20217189,-1.6758079,-1.5895299,-0.64099133,0.00030724084,-0.13485839,-1.8098816,0.22902144,-1.6190958,-0.16873601,0.22835649,-1.0942205,-0.36298366,-2.8855455,0.23501887,-1.1620838,-0.65084497,-0.39545374,-0.034538797,0.12123617,0.093888184,-1.199948,-1.7307907,0.0040831087,-0.57642241,0.037929452,0.24797257,0.085391081,-1.3613472,-0.36447699,0.20915467,-0.5971463,0.14633758,0.23862608,0.023377613,-0.015712146,0.1613001,-0.79352975,0.22573953,0.21186451,0.14038667,-0.67544002,0.14069814,0.2360806,0.2376256,0.18946653,0.18205477,-0.27803963
-31.29164,0.9991527,0.075326986,4,31,0,33.98061,0.52119535,1.1819741,0.34222286,-2.6496923,0.070672959,0.1884501,0.21397247,0.25837165,-1.7689046,-1.6772294,-0.66457898,0.017123236,-0.12207334,-1.9091738,0.27597614,-1.7055012,-0.16905893,0.28516256,-1.1280204,-0.3594016,-3.0789391,0.28902856,-1.2145241,-0.67616815,-0.25220107,-0.010515853,0.16085857,0.1088485,-1.2383371,-1.8151491,0.10937722,-0.60759434,0.069862409,0.28785425,0.097930112,-1.4302766,-0.3719903,0.23743181,-0.62868113,0.23010415,0.2988167,0.12115831,0.00019562694,0.18269518,-0.83760647,0.28893555,0.25236917,0.16092163,-0.69959367,0.16941298,0.27840128,0.28430474,0.24533307,0.21914471,-0.28850768
-35.249789,0.99704898,0.075326986,5,31,0,36.021525,0.63685316,1.2288208,0.33258567,-3.4251932,0.032542994,0.12091375,0.14632258,0.18877304,-1.7233045,-1.634846,-0.66961896,-0.036028244,-0.15402302,-1.8635789,0.20027841,-1.6457043,-0.212353,0.20450029,-1.0758978,-0.37191674,-3.1051732,0.20570686,-1.1778072,-0.66973176,-0.20306491,-0.050574538,0.10489726,0.040212571,-1.1558256,-1.756797,0.061718102,-0.61001298,0.016197824,0.20512739,0.033324525,-1.384689,-0.39494123,0.15784762,-0.64299076,0.16753954,0.21009832,0.070123294,-0.042452487,0.10810085,-0.83917401,0.20577972,0.17283961,0.094683138,-0.70091573,0.097466436,0.20269135,0.20791493,0.17439886,0.1489775,-0.31910205
-33.606617,0.99998851,0.075326986,6,63,0,37.016417,0.35373235,1.0749069,0.3474443,-2.3934035,0.091318352,0.29049116,0.45406195,0.41587197,-2.0644145,-1.9585221,-0.75709709,0.069000791,-0.098791868,-2.2174863,0.42639584,-1.9968316,-0.16281924,0.45676385,-1.3201524,-0.38591267,-3.3972814,0.45505008,-1.4146415,-0.78146717,0.070662842,0.040779674,0.26268129,0.17732023,-1.472933,-2.1037848,0.38828324,-0.70779431,0.14863968,0.42833352,0.15732058,-1.6905415,-0.40902837,0.34500391,-0.72366959,0.45023093,0.47544213,0.39187417,0.045212205,0.2696405,-0.97500083,0.47643185,0.38012738,0.24365173,-0.79780416,0.26282569,0.42188915,0.43927908,0.3962586,0.33539121,-0.31138026
-31.095298,1,0.075326986,5,31,0,33.786854,0.52807814,1.1530091,0.34458393,-2.7649995,0.062976131,0.22064067,0.27346516,0.30520489,-1.8462354,-1.7498517,-0.68275899,0.036148271,-0.10715795,-1.9940913,0.32083846,-1.7777418,-0.16284885,0.33221,-1.1642588,-0.3566248,-3.2096344,0.33429127,-1.2601549,-0.69230706,-0.19145271,0.011842531,0.19584729,0.12981673,-1.2759542,-1.8937861,0.17192784,-0.62192275,0.09521903,0.32929469,0.11916291,-1.4878684,-0.37425035,0.26977196,-0.64744662,0.2896113,0.34556517,0.18246936,0.021509605,0.20954548,-0.86719393,0.33907346,0.28911038,0.18871674,-0.71918662,0.19702322,0.32262645,0.3310458,0.28836231,0.25482361,-0.28770314
-32.289772,0.99891424,0.075326986,5,63,0,32.649705,0.49753892,1.1756566,0.35114632,-2.9928909,0.05014227,0.21869181,0.15763707,0.27980895,-1.7786832,-1.6838953,-0.64128787,0.049407578,-0.083426871,-1.9254031,0.29126812,-1.7025838,-0.14264001,0.29406665,-1.0912432,-0.32051218,-3.2021987,0.29880193,-1.1961495,-0.64760464,-0.55151177,0.030509941,0.19910501,0.13399094,-1.1895719,-1.8154684,-0.0028836078,-0.58423326,0.10805993,0.30030457,0.12393819,-1.4204743,-0.34345083,0.25868095,-0.61268016,0.21534421,0.3003474,0.0046332369,0.037123759,0.20668764,-0.82596561,0.28530045,0.27477867,0.18876678,-0.67549928,0.19733604,0.29282724,0.29368651,0.27276533,0.24750731,-0.26268565
