lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
# Adaptation terminated
# Step size = 0.0767017
# Elements of inverse mass matrix:
# 0.516632, 0.0213764, -0.0955382, -0.0299128
# 0.0213764, 0.0174931, -0.038159, 0.0041466
# -0.0955382, -0.038159, 1.2614, 0.0173819
# -0.0299128, 0.0041466, 0.0173819, 0.0544519
-62.171969,0.99975005,0.076701718,5,63,0,63.08084,0.49176677,1.3517811,0.27937377,-2.7223702,0.065718801,-0.23414439,-0.20615499,-3.3142367,-0.34591132,-0.029517499,-0.5305579,-1.3045787,0.016499396,-5.3229486,-1.1973263,-0.07639502,-2.7641405,-0.21655162,-4.9331913,-0.28565421,-0.039035901,-0.13220568,0.03665456,-0.017023914,-0.018925445,-0.4872558,-2.013063,-0.22814634,-1.3358932,-0.59532796,0.013565546,-3.3400232,-0.3114377,-0.24257392,-0.29193542,-1.3471524,-0.24937778,-1.6151555,0.018145168,-0.29754973,-2.1051069,-2.4743127,-0.90948194,-0.60756705,-1.7680753,-1.0662656,-0.14059061,-0.63729024,-0.10180275,-0.90531953,-0.76957902,-0.024285117,-2.9374417,-0.53836839,-0.027358014
-61.539302,0.999812,0.076701718,5,31,0,62.632486,0.36932419,1.3896481,0.24907357,-2.7521196,0.063792501,-0.323854,-0.29695183,-3.2037108,-0.43053894,-0.11762053,-0.60537655,-1.338674,-0.059040295,-4.5405065,-1.2275607,-0.16033553,-2.7815735,-0.30601344,-4.790614,-0.36996489,-0.12174278,-0.22443571,-0.026860339,-0.088990352,-0.092955282,-0.19073053,-2.0136254,-0.31579256,-1.3733443,-0.67056943,-0.058275352,-3.3444887,-0.39882909,-0.33076011,-0.3777493,-1.3806615,-0.33248081,-1.6265729,-0.043340548,-0.38246242,-0.72280568,-2.4194573,-0.9588144,-0.67655574,-1.7947367,-1.1098593,-0.23032434,-0.70942619,-0.061045617,-0.96113197,-0.83265207,-0.11373717,-2.8866214,-0.60780257,-0.11899536
-61.148198,0.99946447,0.076701718,5,31,0,62.190011,0.50671485,1.3839838,0.26215608,-2.7119061,0.0664101,-0.2897474,-0.26292264,-3.2291294,-0.39609721,-0.089888707,-0.57334178,-1.3105104,-0.037244313,-4.9763223,-1.2122403,-0.13908954,-2.7083675,-0.27172002,-4.6979467,-0.34164768,-0.099623032,-0.19071842,-0.0081797837,-0.072332042,-0.075257477,-0.30501563,-1.9866573,-0.28318124,-1.3409077,-0.6347322,-0.040191628,-3.2678214,-0.36455071,-0.29697194,-0.3441515,-1.3525196,-0.30596759,-1.6075848,-0.029845061,-0.3494317,-1.1490732,-2.4286699,-0.93803466,-0.64524772,-1.7503965,-1.0835497,-0.20035242,-0.67356734,-0.086462123,-0.92985951,-0.80060983,-0.084236952,-2.8689984,-0.58292543,-0.087492517
-62.720171,0.99563979,0.076701718,5,31,0,64.181313,0.70069276,1.4183644,0.24487953,-3.062127,0.046788069,-0.34367644,-0.3180706,-3.1625421,-0.44707773,-0.14989569,-0.61072853,-1.3209771,-0.097578073,-4.5634321,-1.2212244,-0.19602851,-2.6986534,-0.33426875,-4.2788516,-0.39211093,-0.1566165,-0.25655482,-0.063937177,-0.1260989,-0.12960466,-0.23254674,-1.9350999,-0.34336327,-1.3356057,-0.66712444,-0.10002406,-3.2273587,-0.41008951,-0.35530681,-0.40032576,-1.3451161,-0.36515208,-1.6082729,-0.087623337,-0.40689405,-0.72571215,-2.360221,-0.95730627,-0.68817183,-1.7149679,-1.1049588,-0.25903224,-0.71105632,-0.10605911,-0.95599808,-0.83064266,-0.14403286,-2.8022636,-0.62487775,-0.15143785
-63.112993,0.99317337,0.076701718,4,31,0,65.32642,0.33177075,1.3802798,0.28375214,-2.8541655,0.057603869,-0.23568998,-0.20951179,-3.1383882,-0.34224336,-0.051924688,-0.51588018,-1.2629395,-0.023980081,-4.3247522,-1.1392538,-0.084683081,-2.7733461,-0.22027111,-4.6911015,-0.27751144,-0.059355141,-0.14180238,-0.020713236,-0.049535354,-0.049603585,-0.7208658,-1.9353469,-0.22891664,-1.2932298,-0.58231591,-0.023483386,-3.3493648,-0.30824432,-0.24360117,-0.29008806,-1.2984984,-0.24205831,-1.5542006,-0.028318962,-0.29505491,-2.8465632,-2.3303128,-0.86713005,-0.59146029,-1.7269766,-1.0296484,-0.14525502,-0.62470022,-0.21475829,-0.87903121,-0.74786538,-0.050006868,-2.8317414,-0.5156856,-0.051555422
-64.560835,0.9991181,0.076701718,4,31,0,66.725456,0.35496361,1.332175,0.2863546,-2.6631421,0.069728784,-0.20816205,-0.17930119,-3.3454185,-0.32380467,0.002941235,-0.51300653,-1.3114769,0.046502604,-5.0839795,-1.1893143,-0.038227743,-2.8489846,-0.18973313,-5.3369965,-0.25647896,-0.0043958446,-0.10271055,0.061388388,0.015684124,0.014089059,-0.58405468,-2.0513551,-0.19986736,-1.3502026,-0.58432989,0.046852543,-3.4305893,-0.28857321,-0.21600714,-0.26676494,-1.3578804,-0.21653714,-1.6229936,0.049016746,-0.27196321,-2.791781,-2.5009229,-0.8963915,-0.59148988,-1.8098637,-1.0622398,-0.10821707,-0.62748939,-0.10473759,-0.90102371,-0.7610123,0.0060549534,-2.9969061,-0.51462818,0.00291278
-61.715272,0.99873039,0.076701718,5,31,0,65.953741,0.35215107,1.3995528,0.27358139,-2.7153137,0.066184187,-0.26876046,-0.24318924,-3.0988117,-0.37155594,-0.086360745,-0.54286241,-1.2659793,-0.051146125,-4.3334082,-1.1538024,-0.1241654,-2.7069858,-0.25051388,-4.633927,-0.31377779,-0.096245407,-0.17377253,-0.038569183,-0.081764736,-0.082724736,-0.54740215,-1.9291612,-0.25968837,-1.2997818,-0.60761519,-0.050904466,-3.2661721,-0.34170419,-0.27436338,-0.31965898,-1.3063493,-0.27636408,-1.5491843,-0.050540782,-0.32403977,-1.9319472,-2.3232339,-0.88974571,-0.61249365,-1.7172988,-1.0396904,-0.18064479,-0.6457688,-0.18456624,-0.89359936,-0.76682756,-0.083913116,-2.7926164,-0.54484883,-0.08462494
-61.903521,0.99960568,0.076701718,5,63,0,63.037828,0.43171342,1.3417943,0.27862583,-3.0422362,0.047728041,-0.23220663,-0.20362177,-3.3250206,-0.3478369,-0.01981821,-0.53132509,-1.3234665,0.02726849,-4.7679328,-1.1944414,-0.057393297,-2.8929811,-0.21916625,-4.9216284,-0.2754881,-0.020786783,-0.13272781,0.044168206,0.0042848669,0.0019025031,-0.44088857,-2.0260602,-0.22948602,-1.3491697,-0.59830473,0.02637983,-3.5005017,-0.30752371,-0.24414701,-0.29445117,-1.3561013,-0.24244273,-1.6371657,0.032310842,-0.30059289,-1.9557907,-2.454943,-0.90281463,-0.61567544,-1.802634,-1.0792629,-0.13446624,-0.64574849,-0.075586993,-0.91596675,-0.77690408,-0.015502752,-2.9783895,-0.53233707,-0.022454445
-62.157274,0.99987436,0.076701718,5,31,0,62.292586,0.38416947,1.3377597,0.27974105,-3.0214253,0.048731713,-0.22776445,-0.19898724,-3.33092,-0.34424729,-0.013665692,-0.52861749,-1.3259683,0.033268048,-4.7218287,-1.1933191,-0.04991248,-2.9161118,-0.21456527,-4.9968707,-0.27026708,-0.01404503,-0.12751682,0.049443636,0.010932891,0.0085544216,-0.44967301,-2.0351816,-0.22445003,-1.3534198,-0.59720121,0.03327622,-3.5243874,-0.30378876,-0.23953374,-0.29012903,-1.3594042,-0.23631365,-1.639413,0.03897195,-0.29616915,-2.0333948,-2.4605273,-0.90084884,-0.61323873,-1.8131727,-1.0792673,-0.12847168,-0.64492029,-0.073260722,-0.91618205,-0.77619356,-0.0098844953,-2.9921017,-0.52817914,-0.016921988
-64.692018,0.99791686,0.076701718,4,31,0,66.545612,0.63822902,1.3293462,0.2863689,-3.0577248,0.046994496,-0.20700447,-0.17797672,-3.4162721,-0.32505182,0.0054748789,-0.51090532,-1.3196003,0.048365222,-5.4871406,-1.1986946,-0.037351789,-2.8606207,-0.19673881,-4.7932376,-0.25544988,0.000524416,-0.10901669,0.064360218,0.022510755,0.020803324,-0.57589916,-2.023651,-0.20715224,-1.338009,-0.57594411,0.045396366,-3.4409489,-0.2818697,-0.22086358,-0.27208702,-1.3481354,-0.22529961,-1.6452278,0.047537254,-0.27938309,-2.7603196,-2.5025793,-0.89781538,-0.59994228,-1.7788003,-1.0733421,-0.11046811,-0.6264921,-0.098036169,-0.90415865,-0.76165115,0.010986383,-3.0053284,-0.52004765,0.0040576947
