lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
# Adaptation terminated
# Step size = 0.179706
# Elements of inverse mass matrix:
# 0.397997, 0.0108779, -0.0327022, -0.0220171
# 0.0108779, 0.0111057, -0.0551096, 0.00100226
# -0.0327022, -0.0551096, 1.54586, -0.0182111
# -0.0220171, 0.00100226, -0.0182111, 0.0616448
-58.001961,0.99785965,0.17970574,4,15,0,59.132439,0.33170087,1.1797268,0.35524659,-3.0520963,0.047259748,0.029122927,0.27125039,-0.23704915,0.025742881,0.047923327,0.24253725,0.25742484,-0.70604472,0.217009,-1.9080348,0.03117164,0.27109269,-1.3952379,0.16642426,-0.17732215,0.22048578,-2.099984,-0.55653049,0.28351487,-1.8428931,0.26454221,-0.040704834,-0.14507564,-0.8863043,-0.61257776,0.20105901,0.17585279,0.078775024,-2.2236416,-0.62313617,0.016947632,0.18810676,0.19188818,-0.47749503,0.19670562,-3.2745161,-0.092032486,0.2346544,0.28902299,0.14381465,0.28190785,-0.10863343,0.29453615,0.29105202,-0.056305566,0.28596179,0.037042143,-0.53091102,0.24194511,-0.11144542,-0.1899612,-0.37374823,0.18162219,0.24881782,0.15278018,-0.65753272,-1.881422,0.15595973,-1.1008343,-1.7084702,-3.5298242,0.2053938,0.055138958,-0.51933259,-0.24645047,-1.7698213,0.27549648,0.28881269,0.18621906,-0.15010327,0.2776093,-0.2598337,0.25108386,0.18057112,-0.016137916,0.12496666,0.069993605,-1.536998,0.039620442,-2.8766986,-1.4424712,0.15554568,0.2481754,-2.0480566,0.28371276,-0.51729788,0.2691158,0.19606255,0.27192475,0.024525784,-0.81859329,-4.5414218,-3.0685527,-0.056355634,-1.5336583,-0.86897245,-0.2222256,-1.5401141,0.27967775,-0.2753907
-57.823309,0.98338821,0.17970574,4,15,0,61.645753,0.41040712,1.1819677,0.33629893,-2.6461922,0.07092075,-0.036279136,0.27992564,-0.2988409,-0.039712727,-0.021232513,0.18855643,0.21272144,-0.77100423,0.16276971,-1.968447,-0.042108738,0.23503023,-1.4323786,0.10612542,-0.23919766,0.16276414,-2.1203992,-0.61891805,0.2587396,-1.9088403,0.29341473,0.19473498,0.1615131,-0.97219315,-0.67140031,0.14475288,0.11571445,0.22812133,-2.2759177,-0.686602,-0.055858772,0.27880671,0.12685963,-0.55417287,0.28244749,-3.5154913,0.15794439,0.26950213,0.28059543,0.24828588,0.25483436,-0.18456919,0.27936074,0.27315893,-0.11816366,0.25801435,-0.037428003,-0.61000363,0.18637262,-0.18781446,-0.24664944,-0.43436947,0.12401265,0.20030158,0.090116605,-0.72590384,-1.9317188,0.10100095,-1.1695698,-1.784675,-3.4841344,0.14731804,-0.007739488,-0.59369428,-0.30142075,-1.816617,0.2412994,0.28650872,0.1363885,-0.22971504,0.24622271,-0.31876782,0.21166943,0.2409202,-0.069378948,0.067991893,0.011404079,-1.6103716,0.19730897,-2.8714936,-1.5120137,0.092990143,0.27611116,-2.1097167,0.29776952,0.016574097,0.22894746,0.13176198,0.23657865,-0.049113643,-0.86874909,-4.1344386,-3.3610471,-0.10854671,-1.61835,-0.91489893,-0.29176475,-1.5898107,0.25827339,-0.34062322
-58.740387,0.97591858,0.17970574,3,7,0,59.290579,0.39637342,1.1870692,0.32962891,-2.7099968,0.066537017,-0.060591431,0.26744326,-0.32198774,-0.064007445,-0.044880695,0.16680377,0.18970068,-0.78941281,0.13869545,-1.9765861,-0.064941982,0.21128179,-1.4490018,0.081646171,-0.26288726,0.13988388,-2.1339616,-0.6390499,0.23989777,-1.9168383,0.2822595,0.22210553,0.20011866,-0.98554745,-0.69146264,0.12044634,0.091443362,0.24241071,-2.2819377,-0.70578435,-0.078664682,0.27904785,0.10422206,-0.57263198,0.28166309,-3.4717062,0.19180304,0.26355357,0.26336822,0.25478709,0.23589935,-0.20637532,0.25921715,0.25414281,-0.14257211,0.23798269,-0.060177207,-0.62791951,0.16532842,-0.20962887,-0.27090169,-0.45623292,0.09936068,0.17785795,0.065817819,-0.74453065,-1.9409932,0.075151808,-1.1835606,-1.791792,-3.4971534,0.12355651,-0.032491671,-0.6121781,-0.32557573,-1.8282215,0.21952432,0.26939676,0.1101097,-0.25058204,0.22189094,-0.3418176,0.18605995,0.24307481,-0.095536422,0.042429194,-0.014000434,-1.6205663,0.21640517,-2.8805927,-1.5235198,0.068710186,0.26751162,-2.1168556,0.28331577,0.093906864,0.21029547,0.10918845,0.21877191,-0.071965707,-0.88830307,-4.2047088,-3.3114224,-0.13450688,-1.6267573,-0.93449749,-0.3140457,-1.6039253,0.24029273,-0.3626497
-56.770835,1,0.17970574,4,15,0,59.131756,0.4507976,1.1807111,0.35158203,-2.6159092,0.073101291,0.016309664,0.27569915,-0.24420603,0.012920429,0.029928634,0.2261025,0.25096068,-0.71814978,0.20723922,-1.9181378,0.0080065916,0.27310876,-1.3772487,0.15471573,-0.18423105,0.20462357,-2.0632508,-0.56546225,0.28005711,-1.8578241,0.281067,0.02909881,-0.052662342,-0.92329362,-0.61811439,0.19071917,0.16328252,0.11872622,-2.2292847,-0.63439912,-0.0058774207,0.22128149,0.17036608,-0.50363975,0.22870124,-3.5101102,-0.029065383,0.24174998,0.29310873,0.17064006,0.27709803,-0.13312864,0.30165436,0.29275046,-0.064534871,0.28294152,0.013035031,-0.55828804,0.22248297,-0.13588199,-0.19157042,-0.3811679,0.17148267,0.23869199,0.13950337,-0.67182465,-1.8850734,0.15286299,-1.1194112,-1.737174,-3.4229681,0.19234554,0.04470161,-0.54268274,-0.24547779,-1.764763,0.27368318,0.29767858,0.18713914,-0.17906058,0.28453259,-0.2655495,0.25564821,0.18602139,-0.014264615,0.1191553,0.063785327,-1.556294,0.073290473,-2.8294053,-1.4583293,0.14226291,0.25732408,-2.0567474,0.29738362,-0.36348106,0.25384565,0.17526409,0.25791634,0.0016567373,-0.8146166,-4.0477683,-3.3378045,-0.053157043,-1.5650977,-0.86110848,-0.23721262,-1.5321474,0.27695123,-0.28489556
-57.893783,0.99053502,0.17970574,4,15,0,58.544454,0.59019286,1.1840902,0.35745724,-3.0723955,0.046310087,0.034575049,0.25696077,-0.22521502,0.031238786,0.049515295,0.23794432,0.25644247,-0.69446696,0.21751409,-1.8876119,0.028495333,0.27602745,-1.3599994,0.17000664,-0.16415234,0.21590469,-2.0419784,-0.54479542,0.27724088,-1.8209985,0.25494222,-0.0953441,-0.21383641,-0.88903638,-0.60075804,0.20182761,0.1776041,0.034781849,-2.211176,-0.61508608,0.012778361,0.16617209,0.19070341,-0.47879183,0.17517421,-3.3981006,-0.16170917,0.21253971,0.28065709,0.1086889,0.27613876,-0.10895745,0.29380684,0.28397271,-0.049912783,0.27892378,0.036701392,-0.52749345,0.23567515,-0.10981319,-0.17708472,-0.36599728,0.18172263,0.25021492,0.15857182,-0.64236608,-1.8740284,0.16883452,-1.0931639,-1.7011437,-3.4440931,0.2063385,0.060324583,-0.51882573,-0.22957803,-1.7451127,0.27857506,0.28584638,0.19811938,-0.15294519,0.28393976,-0.25426507,0.25698646,0.14696113,-0.005300121,0.12838314,0.07391778,-1.5094126,-0.01345128,-2.8696546,-1.4176299,0.161443,0.23192968,-2.0169098,0.27577354,-0.64213198,0.25853142,0.19203412,0.26043633,0.024374411,-0.79784975,-4.2348772,-3.1324163,-0.045481622,-1.5064985,-0.85011563,-0.21035181,-1.4945849,0.275432,-0.26208797
-58.609512,0.99778958,0.17970574,4,15,0,59.945396,0.58885777,1.1467111,0.3543495,-3.3004215,0.036867623,0.03893098,0.3381846,-0.24305745,0.035296421,0.057854608,0.27696874,0.29342694,-0.74143115,0.24472116,-2.0136413,0.037348384,0.31291852,-1.4584006,0.18952395,-0.17824339,0.24788902,-2.187355,-0.58307163,0.33467972,-1.9416131,0.34170718,0.10091753,0.013356638,-0.94124888,-0.64357574,0.22605887,0.19864486,0.19499483,-2.359413,-0.65721055,0.019914179,0.28767349,0.21744634,-0.50648248,0.29370896,-3.6062218,0.05129524,0.31401296,0.34593965,0.24692095,0.33273918,-0.11106059,0.34852447,0.34204642,-0.054634858,0.33163405,0.046858388,-0.55781667,0.27743776,-0.11173853,-0.19420857,-0.39314977,0.20184071,0.28860855,0.17743383,-0.68494764,-2.000903,0.18321047,-1.1650309,-1.8116411,-3.6768215,0.23280366,0.066259718,-0.54978984,-0.25116136,-1.8648921,0.32365926,0.35203945,0.21449747,-0.15667143,0.32013668,-0.27468702,0.28505825,0.27108549,-0.010569305,0.13911533,0.07893814,-1.6084417,0.15944944,-3.066592,-1.5111188,0.18073209,0.32599173,-2.1512061,0.35163686,-0.30712008,0.3137516,0.22179962,0.31958532,0.03309349,-0.8571672,-4.4665231,-3.313832,-0.055082174,-1.6029143,-0.9135402,-0.22365561,-1.5988884,0.33652344,-0.28288828
-59.872219,0.99314076,0.17970574,4,15,0,62.050887,0.21570677,1.0921146,0.35422812,-2.6221202,0.072648668,0.053113893,0.43819373,-0.26249029,0.049042092,0.077060763,0.33336451,0.35099797,-0.80960166,0.29125088,-2.212197,0.058457615,0.36898462,-1.6091333,0.22300619,-0.19195685,0.29827038,-2.4159148,-0.63388128,0.41122076,-2.1460328,0.44295623,0.28354269,0.2169533,-1.0184634,-0.70080989,0.2686217,0.23573073,0.35614491,-2.5639855,-0.71038573,0.041934639,0.41715545,0.26149927,-0.53983697,0.42223843,-3.872696,0.24924602,0.43026902,0.4326012,0.39206501,0.40859186,-0.10833802,0.42400168,0.42327572,-0.049150411,0.40818223,0.064674612,-0.60667193,0.33430528,-0.11397667,-0.20626266,-0.41894557,0.24408092,0.33945691,0.20449952,-0.75909772,-2.1483662,0.20501761,-1.2624294,-1.9670258,-4.1395455,0.2777371,0.082678385,-0.59239921,-0.2730259,-2.0382039,0.38309094,0.43503818,0.24383671,-0.15544563,0.37537052,-0.29016896,0.33249593,0.40558722,-0.0049881973,0.1685768,0.10138988,-1.7937604,0.32739774,-3.2288471,-1.6831472,0.20851754,0.43206981,-2.3981081,0.4487965,-0.038707336,0.38601124,0.26522951,0.39506712,0.047653541,-0.93455412,-4.41933,-3.8566639,-0.048785378,-1.8056912,-0.99082838,-0.24882789,-1.8047268,0.40944889,-0.30182613
-57.560899,0.99659741,0.17970574,3,15,0,61.065021,0.33865004,1.1215677,0.3585072,-2.7636409,0.063061751,0.062666236,0.38282137,-0.23326287,0.058847441,0.083105606,0.31423348,0.33367065,-0.75387904,0.28169597,-2.0837726,0.063437752,0.35208542,-1.5030588,0.2205213,-0.16705361,0.28574115,-2.2703314,-0.58711547,0.37721122,-2.0168843,0.38353934,0.11886654,0.02095263,-0.96205778,-0.64765344,0.26218397,0.23170365,0.22646331,-2.4222611,-0.66063514,0.047734717,0.32552316,0.25020017,-0.50394971,0.33313835,-3.7402801,0.066390931,0.35601432,0.3918616,0.28330699,0.37435193,-0.09411578,0.39221158,0.3884917,-0.031982664,0.37740277,0.069479784,-0.56533236,0.31375004,-0.097732645,-0.17923238,-0.38353876,0.23901915,0.32275787,0.20401807,-0.70279867,-2.0401242,0.20893543,-1.1916079,-1.8690446,-3.7949975,0.26716035,0.092590808,-0.54997666,-0.24167866,-1.921103,0.36044105,0.39403412,0.24525119,-0.14118701,0.36075096,-0.25661161,0.32507892,0.30881735,0.014765953,0.17344271,0.11064816,-1.6846908,0.18636855,-3.0754687,-1.5766587,0.20724667,0.36668048,-2.2455553,0.39720105,-0.34968928,0.3545781,0.25519475,0.36078889,0.05549887,-0.8715221,-4.3603894,-3.6001949,-0.029420897,-1.6886546,-0.92474767,-0.21984984,-1.6760497,0.37498219,-0.27592077
-57.63722,0.99899398,0.17970574,4,15,0,58.842997,0.54866126,1.1142783,0.35816196,-2.6186203,0.072903378,0.063509035,0.39724277,-0.23065828,0.059630001,0.078972114,0.31475364,0.34180863,-0.76411932,0.28659867,-2.1114706,0.052746693,0.3698218,-1.4862005,0.22498466,-0.16178893,0.28435183,-2.2275581,-0.59228199,0.38807516,-2.0442637,0.40984406,0.1625423,0.072127905,-1.0054064,-0.65254346,0.266074,0.23445095,0.25446644,-2.4654551,-0.67245796,0.035169516,0.35895748,0.24820998,-0.52872342,0.36545064,-4.3487153,0.097938318,0.37056667,0.40678601,0.3065002,0.38486115,-0.10702868,0.4125005,0.40126042,-0.030942295,0.38628792,0.061090374,-0.5869198,0.31206309,-0.10870905,-0.17258088,-0.38820154,0.24116239,0.33179097,0.20958492,-0.70896117,-2.079056,0.22468526,-1.2192064,-1.9193137,-3.6912424,0.27074846,0.094772678,-0.57270573,-0.23112196,-1.9306621,0.37707167,0.41658879,0.2626468,-0.15961345,0.3818723,-0.26021536,0.34164937,0.31928934,0.024259126,0.17778115,0.11345574,-1.6994237,0.20673691,-3.1026882,-1.5907962,0.21307163,0.38544885,-2.2622342,0.42041119,-0.28624026,0.35494225,0.25116335,0.36209289,0.047249801,-0.86683575,-3.9310586,-4.133788,-0.020185576,-1.7101943,-0.92171815,-0.21976907,-1.6548951,0.38919729,-0.27302663
-57.971882,0.99717164,0.17970574,4,23,0,59.036956,0.40548612,1.1192821,0.36100393,-2.7519201,0.063805233,0.072932794,0.38443921,-0.22265854,0.069103863,0.092146642,0.32197893,0.34323634,-0.74678837,0.29167542,-2.0821187,0.070902553,0.36348222,-1.4905238,0.2311353,-0.15611882,0.29427995,-2.2545813,-0.57877907,0.38391224,-2.0147969,0.38554182,0.081711792,-0.030137178,-0.96300723,-0.63883184,0.27227863,0.24167111,0.20319553,-2.4249249,-0.65396657,0.054703423,0.31762745,0.25727899,-0.50015271,0.32600854,-3.8515644,0.020091775,0.35172764,0.39766312,0.26775509,0.38094483,-0.087182837,0.40095092,0.39532978,-0.021478431,0.38445354,0.077549249,-0.56041706,0.32098577,-0.090008335,-0.16783595,-0.37489755,0.24876149,0.33262269,0.2150981,-0.69425755,-2.0426491,0.2225684,-1.190031,-1.874754,-3.7465678,0.27655822,0.10351566,-0.5450407,-0.22932642,-1.9151339,0.37039143,0.40072224,0.2590193,-0.13580095,0.37326476,-0.24759594,0.33844179,0.29608402,0.028249414,0.18468657,0.12164,-1.6796436,0.15759585,-3.0758909,-1.5706941,0.21833743,0.365903,-2.2395328,0.40121534,-0.45815759,0.36012402,0.26344972,0.36585853,0.063973044,-0.86188754,-4.2589997,-3.6876719,-0.01691437,-1.6856145,-0.9148706,-0.20947523,-1.6617996,0.3820746,-0.26830167
